ticks,col0,col1,col2,col3,col4,col5
0.4625,0.784683651,0.781452381,0.780039681,0.772224408,0.772441113,0.78733198
0.463194444,0.779324195,0.780039681,0.772224408,0.772441113,0.78733198,0.784683651
0.463888889,0.771264679,0.772224408,0.772441113,0.78733198,0.784683651,0.779324195
0.464583333,0.780771897,0.772441113,0.78733198,0.784683651,0.779324195,0.771264679
0.465277778,0.774902592,0.78733198,0.784683651,0.779324195,0.771264679,0.780771897
0.465972222,0.767811042,0.784683651,0.779324195,0.771264679,0.780771897,0.774902592
0.466666667,0.777261123,0.779324195,0.771264679,0.780771897,0.774902592,0.767811042
0.467361111,0.765352394,0.771264679,0.780771897,0.774902592,0.767811042,0.777261123
0.468055556,0.749908441,0.780771897,0.774902592,0.767811042,0.777261123,0.765352394
0.46875,0.751662412,0.774902592,0.767811042,0.777261123,0.765352394,0.749908441
0.469444444,0.753310604,0.767811042,0.777261123,0.765352394,0.749908441,0.751662412
0.470138889,0.749157695,0.777261123,0.765352394,0.749908441,0.751662412,0.753310604
0.470833333,0.750019624,0.765352394,0.749908441,0.751662412,0.753310604,0.749157695
0.471527778,0.754652527,0.749908441,0.751662412,0.753310604,0.749157695,0.750019624
0.472222222,0.730319557,0.751662412,0.753310604,0.749157695,0.750019624,0.754652527
0.472916667,0.688878743,0.753310604,0.749157695,0.750019624,0.754652527,0.730319557
0.473611111,0.655328868,0.749157695,0.750019624,0.754652527,0.730319557,0.688878743
0.474305556,0.65045481,0.750019624,0.754652527,0.730319557,0.688878743,0.655328868
0.475,0.642360034,0.754652527,0.730319557,0.688878743,0.655328868,0.65045481
0.475694444,0.631484127,0.730319557,0.688878743,0.655328868,0.65045481,0.642360034
0.476388889,0.658476235,0.688878743,0.655328868,0.65045481,0.642360034,0.631484127
0.477083333,0.677880585,0.655328868,0.65045481,0.642360034,0.631484127,0.658476235
0.477777778,0.672762542,0.65045481,0.642360034,0.631484127,0.658476235,0.677880585
0.478472222,0.671805643,0.642360034,0.631484127,0.658476235,0.677880585,0.672762542
0.479166667,0.664955247,0.631484127,0.658476235,0.677880585,0.672762542,0.671805643
0.479861111,0.64709048,0.658476235,0.677880585,0.672762542,0.671805643,0.664955247
0.480555556,0.666354049,0.677880585,0.672762542,0.671805643,0.664955247,0.64709048
0.48125,0.656334666,0.672762542,0.671805643,0.664955247,0.64709048,0.666354049
0.481944444,0.652384821,0.671805643,0.664955247,0.64709048,0.666354049,0.656334666
0.482638889,0.635620822,0.664955247,0.64709048,0.666354049,0.656334666,0.652384821
0.483333333,0.662013775,0.64709048,0.666354049,0.656334666,0.652384821,0.635620822
0.484027778,0.6453746,0.666354049,0.656334666,0.652384821,0.635620822,0.662013775
0.484722222,0.653816309,0.656334666,0.652384821,0.635620822,0.662013775,0.6453746
0.485416667,0.644452961,0.652384821,0.635620822,0.662013775,0.6453746,0.653816309
0.486111111,0.63574822,0.635620822,0.662013775,0.6453746,0.653816309,0.644452961
0.486805556,0.632072216,0.662013775,0.6453746,0.653816309,0.644452961,0.63574822
0.4875,0.638762785,0.6453746,0.653816309,0.644452961,0.63574822,0.632072216
0.488194444,0.638491518,0.653816309,0.644452961,0.63574822,0.632072216,0.638762785
0.488888889,0.660642255,0.644452961,0.63574822,0.632072216,0.638762785,0.638491518
0.489583333,0.644650877,0.63574822,0.632072216,0.638762785,0.638491518,0.660642255
0.490277778,0.646298812,0.632072216,0.638762785,0.638491518,0.660642255,0.644650877
0.490972222,0.643880829,0.638762785,0.638491518,0.660642255,0.644650877,0.646298812
0.491666667,0.647540619,0.638491518,0.660642255,0.644650877,0.646298812,0.643880829
0.492361111,0.649720021,0.660642255,0.644650877,0.646298812,0.643880829,0.647540619
0.493055556,0.650706774,0.644650877,0.646298812,0.643880829,0.647540619,0.649720021
0.49375,0.650105045,0.646298812,0.643880829,0.647540619,0.649720021,0.650706774
0.494444444,0.650790934,0.643880829,0.647540619,0.649720021,0.650706774,0.650105045
0.495138889,0.641991482,0.647540619,0.649720021,0.650706774,0.650105045,0.650790934
0.495833333,0.654182288,0.649720021,0.650706774,0.650105045,0.650790934,0.641991482
0.496527778,0.643018899,0.650706774,0.650105045,0.650790934,0.641991482,0.654182288
0.497222222,0.64529044,0.650105045,0.650790934,0.641991482,0.654182288,0.643018899
0.497916667,0.640698459,0.650790934,0.641991482,0.654182288,0.643018899,0.64529044
0.498611111,0.635474379,0.641991482,0.654182288,0.643018899,0.64529044,0.640698459
0.499305556,0.645447692,0.654182288,0.643018899,0.64529044,0.640698459,0.635474379
0.5,0.642617661,0.643018899,0.64529044,0.640698459,0.635474379,0.645447692
0.500694444,0.62684582,0.64529044,0.640698459,0.635474379,0.645447692,0.642617661
0.501388889,0.64215697,0.640698459,0.635474379,0.645447692,0.642617661,0.62684582
0.502083333,0.621659831,0.635474379,0.645447692,0.642617661,0.62684582,0.64215697
0.502777778,0.61912809,0.645447692,0.642617661,0.62684582,0.64215697,0.621659831
0.503472222,0.610930366,0.642617661,0.62684582,0.64215697,0.621659831,0.61912809
0.504166667,0.613164074,0.62684582,0.64215697,0.621659831,0.61912809,0.610930366
0.504861111,0.618197958,0.64215697,0.621659831,0.61912809,0.610930366,0.613164074
0.505555556,0.627555901,0.621659831,0.61912809,0.610930366,0.613164074,0.618197958
0.50625,0.626412153,0.61912809,0.610930366,0.613164074,0.618197958,0.627555901
0.506944444,0.621868814,0.610930366,0.613164074,0.618197958,0.627555901,0.626412153
0.507638889,0.633620291,0.613164074,0.618197958,0.627555901,0.626412153,0.621868814
0.508333333,0.643225052,0.618197958,0.627555901,0.626412153,0.621868814,0.633620291
0.509027778,0.635263079,0.627555901,0.626412153,0.621868814,0.633620291,0.643225052
0.509722222,0.631006965,0.626412153,0.621868814,0.633620291,0.643225052,0.635263079
0.510416667,0.615956272,0.621868814,0.633620291,0.643225052,0.635263079,0.631006965
0.511111111,0.619358435,0.633620291,0.643225052,0.635263079,0.631006965,0.615956272
0.511805556,0.623934202,0.643225052,0.635263079,0.631006965,0.615956272,0.619358435
0.5125,0.632058833,0.635263079,0.631006965,0.615956272,0.619358435,0.623934202
0.513194444,0.612369575,0.631006965,0.615956272,0.619358435,0.623934202,0.632058833
0.513888889,0.608959433,0.615956272,0.619358435,0.623934202,0.632058833,0.612369575
0.514583333,0.616300375,0.619358435,0.623934202,0.632058833,0.612369575,0.608959433
0.515277778,0.624376105,0.623934202,0.632058833,0.612369575,0.608959433,0.616300375
0.515972222,0.627789078,0.632058833,0.612369575,0.608959433,0.616300375,0.624376105
0.516666667,0.615365095,0.612369575,0.608959433,0.616300375,0.624376105,0.627789078
0.517361111,0.612011832,0.608959433,0.616300375,0.624376105,0.627789078,0.615365095
0.518055556,0.627347175,0.616300375,0.624376105,0.627789078,0.615365095,0.612011832
0.51875,0.614424668,0.624376105,0.627789078,0.615365095,0.612011832,0.627347175
0.519444444,0.610537106,0.627789078,0.615365095,0.612011832,0.627347175,0.614424668
0.520138889,0.609211398,0.615365095,0.612011832,0.627347175,0.614424668,0.610537106
0.520833333,0.620765215,0.612011832,0.627347175,0.614424668,0.610537106,0.609211398
0.521527778,0.606324487,0.627347175,0.614424668,0.610537106,0.609211398,0.620765215
0.522222222,0.610949154,0.614424668,0.610537106,0.609211398,0.620765215,0.606324487
0.522916667,0.612719597,0.610537106,0.609211398,0.620765215,0.606324487,0.610949154
0.523611111,0.608710042,0.609211398,0.620765215,0.606324487,0.610949154,0.612719597
0.524305556,0.608937814,0.620765215,0.606324487,0.610949154,0.612719597,0.608710042
0.525,0.614505997,0.606324487,0.610949154,0.612719597,0.608710042,0.608937814
0.525694444,0.594946968,0.610949154,0.612719597,0.608710042,0.608937814,0.614505997
0.526388889,0.596340365,0.612719597,0.608710042,0.608937814,0.614505997,0.594946968
0.527083333,0.602569986,0.608710042,0.608937814,0.614505997,0.594946968,0.596340365
0.527777778,0.589931872,0.608937814,0.614505997,0.594946968,0.596340365,0.602569986
0.528472222,0.583791815,0.614505997,0.594946968,0.596340365,0.602569986,0.589931872
0.529166667,0.594445355,0.594946968,0.596340365,0.602569986,0.589931872,0.583791815
0.529861111,0.539683112,0.596340365,0.602569986,0.589931872,0.583791815,0.594445355
0.530555556,0.528687785,0.602569986,0.589931872,0.583791815,0.594445355,0.539683112
0.53125,0.532604944,0.589931872,0.583791815,0.594445355,0.539683112,0.528687785
0.531944444,0.540019236,0.583791815,0.594445355,0.539683112,0.528687785,0.532604944
0.532638889,0.538211217,0.594445355,0.539683112,0.528687785,0.532604944,0.540019236
0.533333333,0.535752312,0.539683112,0.528687785,0.532604944,0.540019236,0.538211217
0.534027778,0.524168897,0.528687785,0.532604944,0.540019236,0.538211217,0.535752312
0.534722222,0.536917937,0.532604944,0.540019236,0.538211217,0.535752312,0.524168897
0.535416667,0.524976521,0.540019236,0.538211217,0.535752312,0.524168897,0.536917937
0.536111111,0.528958795,0.538211217,0.535752312,0.524168897,0.536917937,0.524976521
0.536805556,0.540556108,0.535752312,0.524168897,0.536917937,0.524976521,0.528958795
0.5375,0.5290131,0.524168897,0.536917937,0.524976521,0.528958795,0.540556108
0.538194444,0.522837784,0.536917937,0.524976521,0.528958795,0.540556108,0.5290131
0.538888889,0.514474829,0.524976521,0.528958795,0.540556108,0.5290131,0.522837784
0.539583333,0.54095992,0.528958795,0.540556108,0.5290131,0.522837784,0.514474829
0.540277778,0.524271845,0.540556108,0.5290131,0.522837784,0.514474829,0.54095992
0.540972222,0.518757967,0.5290131,0.522837784,0.514474829,0.54095992,0.524271845
0.541666667,0.52531805,0.522837784,0.514474829,0.54095992,0.524271845,0.518757967
0.542361111,0.519283772,0.514474829,0.54095992,0.524271845,0.518757967,0.52531805
0.543055556,0.509126183,0.54095992,0.524271845,0.518757967,0.52531805,0.519283772
0.54375,0.508077146,0.524271845,0.518757967,0.52531805,0.519283772,0.509126183
0.544444444,0.508605782,0.518757967,0.52531805,0.519283772,0.509126183,0.508077146
0.545138889,0.513488076,0.52531805,0.519283772,0.509126183,0.508077146,0.508605782
0.545833333,0.505894913,0.519283772,0.509126183,0.508077146,0.508605782,0.513488076
0.546527778,0.507440157,0.509126183,0.508077146,0.508605782,0.513488076,0.505894913
0.547222222,0.507073921,0.508077146,0.508605782,0.513488076,0.505894913,0.507440157
0.547916667,0.502739309,0.508605782,0.513488076,0.505894913,0.507440157,0.507073921
0.548611111,0.508166453,0.513488076,0.505894913,0.507440157,0.507073921,0.502739309
0.549305556,0.516020074,0.505894913,0.507440157,0.507073921,0.502739309,0.508166453
0.55,0.521948573,0.507440157,0.507073921,0.502739309,0.508166453,0.516020074
0.550694444,0.503411557,0.507073921,0.502739309,0.508166453,0.516020074,0.521948573
0.551388889,0.518356729,0.502739309,0.508166453,0.516020074,0.521948573,0.503411557
0.552083333,0.504289958,0.508166453,0.516020074,0.521948573,0.503411557,0.518356729
0.552777778,0.489914088,0.516020074,0.521948573,0.503411557,0.518356729,0.504289958
0.553472222,0.506469618,0.521948573,0.503411557,0.518356729,0.504289958,0.489914088
0.554166667,0.508188072,0.503411557,0.518356729,0.504289958,0.489914088,0.506469618
0.554861111,0.50190183,0.518356729,0.504289958,0.489914088,0.506469618,0.508188072
0.555555556,0.498190566,0.504289958,0.489914088,0.506469618,0.508188072,0.50190183
0.55625,0.506537306,0.489914088,0.506469618,0.508188072,0.50190183,0.498190566
0.556944444,0.499684079,0.506469618,0.508188072,0.50190183,0.498190566,0.506537306
0.557638889,0.518397393,0.508188072,0.50190183,0.498190566,0.506537306,0.499684079
0.558333333,0.497225431,0.50190183,0.498190566,0.506537306,0.499684079,0.518397393
0.559027778,0.49856195,0.498190566,0.506537306,0.499684079,0.518397393,0.497225431
0.559722222,0.511473647,0.506537306,0.499684079,0.518397393,0.497225431,0.49856195
0.560416667,0.505303736,0.499684079,0.518397393,0.497225431,0.49856195,0.511473647
0.561111111,0.504818595,0.518397393,0.497225431,0.49856195,0.511473647,0.505303736
0.561805556,0.483267271,0.497225431,0.49856195,0.511473647,0.505303736,0.504818595
0.5625,0.506214565,0.49856195,0.511473647,0.505303736,0.504818595,0.483267271
0.563194444,0.502690666,0.511473647,0.505303736,0.504818595,0.483267271,0.506214565
0.563888889,0.492413657,0.505303736,0.504818595,0.483267271,0.506214565,0.502690666
0.564583333,0.483416288,0.504818595,0.483267271,0.506214565,0.502690666,0.492413657
0.565277778,0.489765071,0.483267271,0.506214565,0.502690666,0.492413657,0.483416288
0.565972222,0.479469274,0.506214565,0.502690666,0.492413657,0.483416288,0.489765071
0.566666667,0.476232342,0.502690666,0.492413657,0.483416288,0.489765071,0.479469274
0.567361111,0.474689928,0.492413657,0.483416288,0.489765071,0.479469274,0.476232342
0.568055556,0.466123395,0.483416288,0.489765071,0.479469274,0.476232342,0.474689928
0.56875,0.462946429,0.489765071,0.479469274,0.476232342,0.474689928,0.466123395
0.569444444,0.459026439,0.479469274,0.476232342,0.474689928,0.466123395,0.462946429
0.570138889,0.467576501,0.476232342,0.474689928,0.466123395,0.462946429,0.459026439
0.570833333,0.466413707,0.474689928,0.466123395,0.462946429,0.459026439,0.467576501
0.571527778,0.453675219,0.466123395,0.462946429,0.459026439,0.467576501,0.466413707
0.572222222,0.460138017,0.462946429,0.459026439,0.467576501,0.466413707,0.453675219
0.572916667,0.461742714,0.459026439,0.467576501,0.466413707,0.453675219,0.460138017
0.573611111,0.457887838,0.467576501,0.466413707,0.453675219,0.460138017,0.461742714
0.574305556,0.453715883,0.466413707,0.453675219,0.460138017,0.461742714,0.457887838
0.575,0.468349123,0.453675219,0.460138017,0.461742714,0.457887838,0.453715883
0.575694444,0.468563255,0.460138017,0.461742714,0.457887838,0.453715883,0.468349123
0.576388889,0.450359789,0.461742714,0.457887838,0.453715883,0.468349123,0.468563255
0.577083333,0.468932065,0.457887838,0.453715883,0.468349123,0.468563255,0.450359789
0.577777778,0.446949648,0.453715883,0.468349123,0.468563255,0.450359789,0.468932065
0.578472222,0.443010612,0.468349123,0.468563255,0.450359789,0.468932065,0.446949648
0.579166667,0.459200163,0.468563255,0.450359789,0.468932065,0.446949648,0.443010612
0.579861111,0.449633236,0.450359789,0.468932065,0.446949648,0.443010612,0.459200163
0.580555556,0.450308315,0.468932065,0.446949648,0.443010612,0.459200163,0.449633236
0.58125,0.44116476,0.446949648,0.443010612,0.459200163,0.449633236,0.450308315
0.581944444,0.448001515,0.443010612,0.459200163,0.449633236,0.450308315,0.44116476
0.582638889,0.440413757,0.459200163,0.449633236,0.450308315,0.44116476,0.448001515
0.583333333,0.440413757,0.449633236,0.450308315,0.44116476,0.448001515,0.440413757
0.584027778,0.440481445,0.450308315,0.44116476,0.448001515,0.440413757,0.440413757
0.584722222,0.463496685,0.44116476,0.448001515,0.440413757,0.440413757,0.440481445
0.585416667,0.452558494,0.448001515,0.440413757,0.440413757,0.440481445,0.463496685
0.586111111,0.44656205,0.440413757,0.440413757,0.440481445,0.463496685,0.452558494
0.586805556,0.458327167,0.440413757,0.440481445,0.463496685,0.452558494,0.44656205
0.5875,0.461767164,0.440481445,0.463496685,0.452558494,0.44656205,0.458327167
0.588194444,0.4581048,0.463496685,0.452558494,0.44656205,0.458327167,0.461767164
0.588888889,0.457725438,0.452558494,0.44656205,0.458327167,0.461767164,0.4581048
0.589583333,0.448698214,0.44656205,0.458327167,0.461767164,0.4581048,0.457725438
0.590277778,0.450116061,0.458327167,0.461767164,0.4581048,0.457725438,0.448698214
0.590972222,0.460894425,0.461767164,0.4581048,0.457725438,0.448698214,0.450116061
0.591666667,0.46265097,0.4581048,0.457725438,0.448698214,0.450116061,0.460894425
0.592361111,0.468953684,0.457725438,0.448698214,0.450116061,0.460894425,0.46265097
0.593055556,0.46646235,0.448698214,0.450116061,0.460894425,0.46265097,0.468953684
0.59375,0.455865688,0.450116061,0.460894425,0.46265097,0.468953684,0.46646235
0.594444444,0.460238391,0.460894425,0.46265097,0.468953684,0.46646235,0.455865688
0.595138889,0.466242814,0.46265097,0.468953684,0.46646235,0.455865688,0.460238391
0.595833333,0.462748512,0.468953684,0.46646235,0.455865688,0.460238391,0.466242814
0.596527778,0.460869975,0.46646235,0.455865688,0.460238391,0.466242814,0.462748512
0.597222222,0.460159636,0.455865688,0.460238391,0.466242814,0.462748512,0.460869975
0.597916667,0.463000734,0.460238391,0.466242814,0.462748512,0.460869975,0.460159636
0.598611111,0.456258691,0.466242814,0.462748512,0.460869975,0.460159636,0.463000734
0.599305556,0.465662704,0.462748512,0.460869975,0.460159636,0.463000734,0.456258691
0.6,0.44530686,0.460869975,0.460159636,0.463000734,0.456258691,0.465662704
0.600694444,0.458010088,0.460159636,0.463000734,0.456258691,0.465662704,0.44530686
0.601388889,0.458235029,0.463000734,0.456258691,0.465662704,0.44530686,0.458010088
0.602083333,0.461433871,0.456258691,0.465662704,0.44530686,0.458010088,0.458235029
0.602777778,0.461694071,0.465662704,0.44530686,0.458010088,0.458235029,0.461433871
0.603472222,0.461249337,0.44530686,0.458010088,0.458235029,0.461433871,0.461694071
0.604166667,0.460739746,0.458010088,0.458235029,0.461433871,0.461694071,0.461249337
0.604861111,0.456800968,0.458235029,0.461433871,0.461694071,0.461249337,0.460739746
0.605555556,0.467419506,0.461433871,0.461694071,0.461249337,0.460739746,0.456800968
0.60625,0.455483495,0.461694071,0.461249337,0.460739746,0.456800968,0.467419506
0.606944444,0.441329991,0.461249337,0.460739746,0.456800968,0.467419506,0.455483495
0.607638889,0.441161929,0.460739746,0.456800968,0.467419506,0.455483495,0.441329991
0.608333333,0.456491868,0.456800968,0.467419506,0.455483495,0.441329991,0.441161929
0.609027778,0.445214722,0.467419506,0.455483495,0.441329991,0.441161929,0.456491868
0.609722222,0.457378247,0.455483495,0.441329991,0.441161929,0.456491868,0.445214722
0.610416667,0.454426222,0.441329991,0.441161929,0.456491868,0.445214722,0.457378247
0.611111111,0.444360771,0.441161929,0.456491868,0.445214722,0.457378247,0.454426222
0.611805556,0.456621839,0.456491868,0.445214722,0.457378247,0.454426222,0.444360771
0.6125,0.440229223,0.445214722,0.457378247,0.454426222,0.444360771,0.456621839
0.613194444,0.442105187,0.457378247,0.454426222,0.444360771,0.456621839,0.440229223
0.613888889,0.445545441,0.454426222,0.444360771,0.456621839,0.440229223,0.442105187
0.614583333,0.432050803,0.444360771,0.456621839,0.440229223,0.442105187,0.445545441
0.615277778,0.432790739,0.456621839,0.440229223,0.442105187,0.445545441,0.432050803
0.615972222,0.437071303,0.440229223,0.442105187,0.445545441,0.432050803,0.432790739
0.616666667,0.443119222,0.442105187,0.445545441,0.432050803,0.432790739,0.437071303
0.617361111,0.437719102,0.445545441,0.432050803,0.432790739,0.437071303,0.443119222
0.618055556,0.442999803,0.432050803,0.432790739,0.437071303,0.443119222,0.437719102
0.61875,0.447578658,0.432790739,0.437071303,0.443119222,0.437719102,0.442999803
0.619444444,0.450305484,0.437071303,0.443119222,0.437719102,0.442999803,0.447578658
0.620138889,0.450983395,0.443119222,0.437719102,0.442999803,0.447578658,0.450305484
0.620833333,0.4365805,0.437719102,0.442999803,0.447578658,0.450305484,0.450983395
0.621527778,0.445442494,0.442999803,0.447578658,0.450305484,0.450983395,0.4365805
0.622222222,0.453211697,0.447578658,0.450305484,0.450983395,0.4365805,0.445442494
0.622916667,0.452726299,0.450305484,0.450983395,0.4365805,0.445442494,0.453211697
0.623611111,0.443121796,0.450983395,0.4365805,0.445442494,0.453211697,0.452726299
0.624305556,0.442213797,0.4365805,0.445442494,0.453211697,0.452726299,0.443121796
0.625,0.436667234,0.445442494,0.453211697,0.452726299,0.443121796,0.442213797
0.625694444,0.439434982,0.453211697,0.452726299,0.443121796,0.442213797,0.436667234
0.626388889,0.449947741,0.452726299,0.443121796,0.442213797,0.436667234,0.439434982
0.627083333,0.448977459,0.443121796,0.442213797,0.436667234,0.439434982,0.449947741
0.627777778,0.44323581,0.442213797,0.436667234,0.439434982,0.449947741,0.448977459
0.628472222,0.447307391,0.436667234,0.439434982,0.449947741,0.448977459,0.44323581
0.629166667,0.448061225,0.439434982,0.449947741,0.448977459,0.44323581,0.447307391
0.629861111,0.462333633,0.449947741,0.448977459,0.44323581,0.447307391,0.448061225
0.630555556,0.458758261,0.448977459,0.44323581,0.447307391,0.448061225,0.462333633
0.63125,0.466877229,0.44323581,0.447307391,0.448061225,0.462333633,0.458758261
0.631944444,0.460062093,0.447307391,0.448061225,0.462333633,0.458758261,0.466877229
0.632638889,0.45726449,0.448061225,0.462333633,0.458758261,0.466877229,0.460062093
0.633333333,0.461824042,0.462333633,0.458758261,0.466877229,0.460062093,0.45726449
0.634027778,0.456798137,0.458758261,0.466877229,0.460062093,0.45726449,0.461824042
0.634722222,0.448004089,0.466877229,0.460062093,0.45726449,0.461824042,0.456798137
0.635416667,0.469170646,0.460062093,0.45726449,0.461824042,0.456798137,0.448004089
0.636111111,0.458652482,0.45726449,0.461824042,0.456798137,0.448004089,0.469170646
0.636805556,0.450579325,0.461824042,0.456798137,0.448004089,0.469170646,0.458652482
0.6375,0.475134662,0.456798137,0.448004089,0.469170646,0.458652482,0.450579325
0.638194444,0.467554882,0.448004089,0.469170646,0.458652482,0.450579325,0.475134662
0.638888889,0.453821662,0.469170646,0.458652482,0.450579325,0.475134662,0.467554882
0.639583333,0.463472492,0.458652482,0.450579325,0.475134662,0.467554882,0.453821662
0.640277778,0.466649457,0.450579325,0.475134662,0.467554882,0.453821662,0.463472492
0.640972222,0.46855785,0.475134662,0.467554882,0.453821662,0.463472492,0.466649457
0.641666667,0.461816064,0.467554882,0.453821662,0.463472492,0.466649457,0.46855785
0.642361111,0.461601933,0.453821662,0.463472492,0.466649457,0.46855785,0.461816064
0.643055556,0.476205318,0.463472492,0.466649457,0.46855785,0.461816064,0.461601933
0.64375,0.47611318,0.466649457,0.46855785,0.461816064,0.461601933,0.476205318
0.644444444,0.48809526,0.46855785,0.461816064,0.461601933,0.476205318,0.47611318
0.645138889,0.478924423,0.461816064,0.461601933,0.476205318,0.47611318,0.48809526
0.645833333,0.485511788,0.461601933,0.476205318,0.47611318,0.48809526,0.478924423
0.646527778,0.485717683,0.476205318,0.47611318,0.48809526,0.478924423,0.485511788
0.647222222,0.476072515,0.47611318,0.48809526,0.478924423,0.485511788,0.485717683
0.647916667,0.499020067,0.48809526,0.478924423,0.485511788,0.485717683,0.476072515
0.648611111,0.485077863,0.478924423,0.485511788,0.485717683,0.476072515,0.499020067
0.649305556,0.490917313,0.485511788,0.485717683,0.476072515,0.499020067,0.485077863
0.65,0.487225094,0.485717683,0.476072515,0.499020067,0.485077863,0.490917313
0.650694444,0.487756304,0.476072515,0.499020067,0.485077863,0.490917313,0.487225094
0.651388889,0.477007538,0.499020067,0.485077863,0.490917313,0.487225094,0.487756304
0.652083333,0.473280317,0.485077863,0.490917313,0.487225094,0.487756304,0.477007538
0.652777778,0.49678636,0.490917313,0.487225094,0.487756304,0.477007538,0.473280317
0.653472222,0.487745495,0.487225094,0.487756304,0.477007538,0.473280317,0.49678636
0.654166667,0.503270776,0.487756304,0.477007538,0.473280317,0.49678636,0.487745495
0.654861111,0.500153263,0.477007538,0.473280317,0.49678636,0.487745495,0.503270776
0.655555556,0.49376639,0.473280317,0.49678636,0.487745495,0.503270776,0.500153263
0.65625,0.491855166,0.49678636,0.487745495,0.503270776,0.500153263,0.49376639
0.656944444,0.495539149,0.487745495,0.503270776,0.500153263,0.49376639,0.491855166
0.657638889,0.495270712,0.503270776,0.500153263,0.49376639,0.491855166,0.495539149
0.658333333,0.498103833,0.500153263,0.49376639,0.491855166,0.495539149,0.495270712
0.659027778,0.494525371,0.49376639,0.491855166,0.495539149,0.495270712,0.498103833
0.659722222,0.492774231,0.491855166,0.495539149,0.495270712,0.498103833,0.494525371
0.660416667,0.501427241,0.495539149,0.495270712,0.498103833,0.494525371,0.492774231
0.661111111,0.504981252,0.495270712,0.498103833,0.494525371,0.492774231,0.501427241
0.661805556,0.497843632,0.498103833,0.494525371,0.492774231,0.501427241,0.504981252
0.6625,0.490098621,0.494525371,0.492774231,0.501427241,0.504981252,0.497843632
0.663194444,0.508014863,0.492774231,0.501427241,0.504981252,0.497843632,0.490098621
0.663888889,0.507160912,0.501427241,0.504981252,0.497843632,0.490098621,0.508014863
0.664583333,0.502999509,0.504981252,0.497843632,0.490098621,0.508014863,0.507160912
0.665277778,0.497369043,0.497843632,0.490098621,0.508014863,0.507160912,0.502999509
0.665972222,0.509568086,0.490098621,0.508014863,0.507160912,0.502999509,0.497369043
0.666666667,0.502685261,0.508014863,0.507160912,0.502999509,0.497369043,0.509568086
0.667361111,0.507757236,0.507160912,0.502999509,0.497369043,0.509568086,0.502685261
0.668055556,0.508242377,0.502999509,0.497369043,0.509568086,0.502685261,0.507757236
0.66875,0.507049728,0.497369043,0.509568086,0.502685261,0.507757236,0.508242377
0.669444444,0.538482227,0.509568086,0.502685261,0.507757236,0.508242377,0.507049728
0.670138889,0.536327017,0.502685261,0.507757236,0.508242377,0.507049728,0.538482227
0.670833333,0.523122434,0.507757236,0.508242377,0.507049728,0.538482227,0.536327017
0.671527778,0.514043736,0.508242377,0.507049728,0.538482227,0.536327017,0.523122434
0.672222222,0.5163423,0.507049728,0.538482227,0.536327017,0.523122434,0.514043736
0.672916667,0.52034645,0.538482227,0.536327017,0.523122434,0.514043736,0.5163423
0.673611111,0.517798237,0.536327017,0.523122434,0.514043736,0.5163423,0.52034645
0.674305556,0.527123753,0.523122434,0.514043736,0.5163423,0.52034645,0.517798237
0.675,0.522436545,0.514043736,0.5163423,0.52034645,0.517798237,0.527123753
0.675694444,0.50934855,0.5163423,0.52034645,0.517798237,0.527123753,0.522436545
0.676388889,0.518728112,0.52034645,0.517798237,0.527123753,0.522436545,0.50934855
0.677083333,0.527020548,0.517798237,0.527123753,0.522436545,0.50934855,0.518728112
0.677777778,0.529522691,0.527123753,0.522436545,0.50934855,0.518728112,0.527020548
0.678472222,0.528834228,0.522436545,0.50934855,0.518728112,0.527020548,0.529522691
0.679166667,0.517437663,0.50934855,0.518728112,0.527020548,0.529522691,0.528834228
0.679861111,0.528880297,0.518728112,0.527020548,0.529522691,0.528834228,0.517437663
0.680555556,0.516898217,0.527020548,0.529522691,0.528834228,0.517437663,0.528880297
0.68125,0.533697476,0.529522691,0.528834228,0.517437663,0.528880297,0.516898217
0.681944444,0.529460407,0.528834228,0.517437663,0.528880297,0.516898217,0.533697476
0.682638889,0.535668152,0.517437663,0.528880297,0.516898217,0.533697476,0.529460407
0.683333333,0.544763322,0.528880297,0.516898217,0.533697476,0.529460407,0.535668152
0.684027778,0.53859341,0.516898217,0.533697476,0.529460407,0.535668152,0.544763322
0.684722222,0.546563362,0.533697476,0.529460407,0.535668152,0.544763322,0.53859341
0.685416667,0.543554202,0.529460407,0.535668152,0.544763322,0.53859341,0.546563362
0.686111111,0.560611087,0.535668152,0.544763322,0.53859341,0.546563362,0.543554202
0.686805556,0.553760691,0.544763322,0.53859341,0.546563362,0.543554202,0.560611087
0.6875,0.562763466,0.53859341,0.546563362,0.543554202,0.560611087,0.553760691
0.688194444,0.564574315,0.546563362,0.543554202,0.560611087,0.553760691,0.562763466
0.688888889,0.564053915,0.543554202,0.560611087,0.553760691,0.562763466,0.564574315
0.689583333,0.5615842,0.560611087,0.553760691,0.562763466,0.564574315,0.564053915
0.690277778,0.558876161,0.553760691,0.562763466,0.564574315,0.564053915,0.5615842
0.690972222,0.546861653,0.562763466,0.564574315,0.564053915,0.5615842,0.558876161
0.691666667,0.564314115,0.564574315,0.564053915,0.5615842,0.558876161,0.546861653
0.692361111,0.562920718,0.564053915,0.5615842,0.558876161,0.546861653,0.564314115
0.693055556,0.571674102,0.5615842,0.558876161,0.546861653,0.564314115,0.562920718
