datetime,val0,temp,demand
9/30/13 21:09,5685.602,30,5677.797
9/30/13 21:10,5768.739,34,5685.602
9/30/13 21:11,5717.907,30,5768.739
9/30/13 21:12,5752.645,34,5717.907
9/30/13 21:13,5758.88,35,5752.645
9/30/13 21:14,5729.346,31,5758.88
9/30/13 21:15,5682.631,33,5729.346
9/30/13 21:16,5692.333,35,5682.631
9/30/13 21:17,5727.608,35,5692.333
9/30/13 21:18,5725.648,35,5727.608
9/30/13 21:19,5700.601,33,5725.648
9/30/13 21:20,5688.583,34,5700.601
9/30/13 21:21,5646.883,31,5688.583
9/30/13 21:22,5681.757,33,5646.883
9/30/13 21:23,5606.236,35,5681.757
9/30/13 21:24,5638.509,32,5606.236
9/30/13 21:25,5594.133,33,5638.509
9/30/13 21:26,5665.021,31,5594.133
9/30/13 21:27,5636.371,33,5665.021
9/30/13 21:28,5613.451,35,5636.371
9/30/13 21:29,5639.931,31,5613.451
9/30/13 21:30,5598.895,31,5639.931
9/30/13 21:31,5604.477,32,5598.895
9/30/13 21:32,5596.641,31,5604.477
9/30/13 21:33,5660.923,30,5596.641
9/30/13 21:34,5610.144,34,5660.923
9/30/13 21:35,5595.081,33,5610.144
9/30/13 21:36,5597.293,34,5595.081
9/30/13 21:37,5553.128,31,5597.293
9/30/13 21:38,5243.595,32,5553.128
9/30/13 21:39,5042.004,31,5243.595
9/30/13 21:40,4981.639,34,5042.004
9/30/13 21:41,5061.89,35,4981.639
9/30/13 21:42,5226.1,33,5061.89
9/30/13 21:43,5144.005,30,5226.1
9/30/13 21:44,5141.541,30,5144.005
9/30/13 21:45,5130.028,30,5141.541
9/30/13 21:46,5103.833,35,5130.028
9/30/13 21:47,5144.627,30,5103.833
9/30/13 21:48,5096.955,33,5144.627
9/30/13 21:49,5155.444,32,5096.955
9/30/13 21:50,5143.679,31,5155.444
9/30/13 21:51,5097.471,32,5143.679
9/30/13 21:52,5071.307,30,5097.471
9/30/13 21:53,5123.613,34,5071.307
9/30/13 21:54,5104.201,35,5123.613
9/30/13 21:55,5095.943,32,5104.201
9/30/13 21:56,5146.565,34,5095.943
9/30/13 21:57,5072.423,33,5146.565
9/30/13 21:58,5092.025,33,5072.423
9/30/13 21:59,5067.81,30,5092.025
9/30/13 22:00,5094.521,35,5067.81
9/30/13 22:01,5129.754,35,5094.521
9/30/13 22:02,5070.137,30,5129.754
9/30/13 22:03,5063.175,31,5070.137
9/30/13 22:04,5099.714,31,5063.175
9/30/13 22:05,5053.168,34,5099.714
9/30/13 22:06,5078.774,32,5053.168
9/30/13 22:07,4991.835,31,5078.774
9/30/13 22:08,5017.493,30,4991.835
9/30/13 22:09,4948.976,32,5017.493
9/30/13 22:10,4989.549,34,4948.976
9/30/13 22:11,4950.208,32,4989.549
9/30/13 22:12,5036.884,32,4950.208
9/30/13 22:13,5003.011,32,5036.884
9/30/13 22:14,4911.332,33,5003.011
9/30/13 22:15,4857.96,32,4911.332
9/30/13 22:16,4910.32,31,4857.96
9/30/13 22:17,4955.022,35,4910.32
9/30/13 22:18,4908.045,35,4955.022
9/30/13 22:19,4932.397,35,4908.045
9/30/13 22:20,4972.781,31,4932.397
9/30/13 22:21,4907.781,33,4972.781
9/30/13 22:22,4880.28,31,4907.781
9/30/13 22:23,4931.85,30,4880.28
9/30/13 22:24,4897.449,31,4931.85
9/30/13 22:25,4938.169,33,4897.449
9/30/13 22:26,4950.967,35,4938.169
9/30/13 22:27,4648.27,31,4950.967
9/30/13 22:28,4595.646,35,4648.27
9/30/13 22:29,4583.491,35,4595.646
9/30/13 22:30,4603.473,35,4583.491
9/30/13 22:31,4566.691,33,4603.473
9/30/13 22:32,4593.582,32,4566.691
9/30/13 22:33,4615.312,35,4593.582
9/30/13 22:34,4636.472,33,4615.312
9/30/13 22:35,4526.234,35,4636.472
9/30/13 22:36,4555.315,32,4526.234
9/30/13 22:37,4553.841,30,4555.315
9/30/13 22:38,4507.727,31,4553.841
9/30/13 22:39,4555.895,32,4507.727
9/30/13 22:40,4519.493,35,4555.895
9/30/13 22:41,4480.794,32,4519.493
9/30/13 22:42,4558.749,30,4480.794
9/30/13 22:43,4535.65,30,4558.749
9/30/13 22:44,4497.921,30,4535.65
9/30/13 22:45,4526.866,30,4497.921
9/30/13 22:46,4473.4,34,4526.866
9/30/13 22:47,4506.6,30,4473.4
9/30/13 22:48,4463.531,33,4506.6
9/30/13 22:49,4418.229,32,4463.531
9/30/13 22:50,4399.554,30,4418.229
9/30/13 22:51,4392.349,30,4399.554
9/30/13 22:52,4376.275,31,4392.349
9/30/13 22:53,4420.082,32,4376.275
9/30/13 22:54,4354.419,34,4420.082
9/30/13 22:55,4310.644,32,4354.419
9/30/13 22:56,4363.562,35,4310.644
9/30/13 22:57,4302.365,35,4363.562
9/30/13 22:58,4343.992,33,4302.365
9/30/13 22:59,4312.182,31,4343.992
9/30/13 23:00,4331.173,34,4312.182
9/30/13 23:01,4362.003,34,4331.173
9/30/13 23:02,4356.853,34,4362.003
9/30/13 23:03,4339.041,34,4356.853
9/30/13 23:04,4313.141,30,4339.041
9/30/13 23:05,4312.656,32,4313.141
9/30/13 23:06,4379.646,34,4312.656
9/30/13 23:07,4426.729,33,4379.646
9/30/13 23:08,4452.313,31,4426.729
9/30/13 23:09,4418.692,31,4452.313
9/30/13 23:10,4426.602,34,4418.692
9/30/13 23:11,4388.831,33,4426.602
9/30/13 23:12,4366.543,30,4388.831
9/30/13 23:13,4369.418,34,4366.543
9/30/13 23:14,4313.92,32,4369.418
9/30/13 23:15,4306.283,35,4313.92
9/30/13 23:16,4314.394,33,4306.283
9/30/13 23:17,4324.906,34,4314.394
9/30/13 23:18,4320.945,33,4324.906
9/30/13 23:19,4316.543,34,4320.945
9/30/13 23:20,4202.765,30,4316.543
9/30/13 23:21,4207.01,32,4202.765
9/30/13 23:22,4189.188,33,4207.01
9/30/13 23:23,4135.428,35,4189.188
9/30/13 23:24,4169.344,33,4135.428
9/30/13 23:25,4182.668,32,4169.344
9/30/13 23:26,4114.804,35,4182.668
9/30/13 23:27,4064.509,30,4114.804
9/30/13 23:28,3740.682,35,4064.509
9/30/13 23:29,3637.048,31,3740.682
9/30/13 23:30,3680.655,32,3637.048
9/30/13 23:31,3710.231,31,3680.655
9/30/13 23:32,3729.517,33,3710.231
9/30/13 23:33,3696.865,30,3729.517
9/30/13 23:34,3713.591,31,3696.865
9/30/13 23:35,3696.022,31,3713.591
9/30/13 23:36,3703.522,30,3696.022
9/30/13 23:37,3680.739,34,3703.522
9/30/13 23:38,3688.754,34,3680.739
9/30/13 23:39,3648.287,35,3688.754
9/30/13 23:40,3659.178,32,3648.287
9/30/13 23:41,3588.249,32,3659.178
9/30/13 23:42,3550.982,33,3588.249
9/30/13 23:43,3580.222,31,3550.982
9/30/13 23:44,3522.491,32,3580.222
9/30/13 23:45,3561.579,34,3522.491
9/30/13 23:46,3579.011,33,3561.579
9/30/13 23:47,3500.098,30,3579.011
9/30/13 23:48,3547.001,31,3500.098
9/30/13 23:49,3526.609,31,3547.001
9/30/13 23:50,3510.641,30,3526.609
9/30/13 23:51,3443.715,33,3510.641
9/30/13 23:52,3477.136,35,3443.715
9/30/13 23:53,3422.354,34,3477.136
9/30/13 23:54,3457.113,32,3422.354
9/30/13 23:55,3381.106,32,3457.113
9/30/13 23:56,3395.505,35,3381.106
9/30/13 23:57,3316.876,35,3395.505
9/30/13 23:58,3312.02,30,3316.876
9/30/13 23:59,3347.727,35,3312.02
